292.0, 67.509996, 46.7
293.0, 67.040465, 47.2
294.0, 66.566799, 47.6
295.0, 66.089026, 48.0
296.0, 65.607176, 48.4
297.0, 65.121280, 48.8
298.0, 64.631367, 49.2
299.0, 64.137467, 49.6
300.0, 63.639610, 50.0
301.0, 63.137828, 50.4
302.0, 62.632152, 50.8
303.0, 62.122612, 51.1
304.0, 61.609240, 51.5
305.0, 61.092067, 51.9
306.0, 60.571126, 52.3
307.0, 60.046449, 52.7
308.0, 59.518068, 53.0
309.0, 58.986015, 53.4
310.0, 58.450324, 53.7
311.0, 57.911028, 54.1
312.0, 57.368159, 54.5
313.0, 56.821752, 54.8
314.0, 56.271839, 55.2
315.0, 55.718455, 55.5
316.0, 55.161635, 55.9
317.0, 54.601412, 56.2
318.0, 54.037820, 56.5
319.0, 53.470896, 56.9
320.0, 52.900673, 57.2
321.0, 52.327187, 57.5
322.0, 51.750473, 57.8
323.0, 51.170567, 58.1
324.0, 50.587504, 58.5
325.0, 50.001321, 58.8
326.0, 49.412054, 59.1
327.0, 48.819738, 59.4
328.0, 48.224412, 59.7
329.0, 47.626110, 60.0
330.0, 47.024871, 60.3
331.0, 46.420731, 60.6
332.0, 45.813727, 60.8
333.0, 45.203898, 61.1
334.0, 44.591280, 61.4
335.0, 43.975912, 61.7
336.0, 43.357831, 61.9
337.0, 42.737075, 62.2
338.0, 42.113683, 62.5
339.0, 41.487694, 62.7
340.0, 40.859145, 63.0
341.0, 40.228076, 63.2
342.0, 39.594525, 63.5
343.0, 38.958532, 63.7
344.0, 38.320136, 64.0
345.0, 37.679376, 64.2
346.0, 37.036292, 64.4
347.0, 36.390924, 64.6
348.0, 35.743310, 64.9
349.0, 35.093492, 65.1
350.0, 34.441509, 65.3
351.0, 33.787401, 65.5
352.0, 33.131210, 65.7
353.0, 32.472974, 65.9
354.0, 31.812736, 66.1
355.0, 31.150535, 66.3
356.0, 30.486413, 66.5
357.0, 29.820410, 66.7
358.0, 29.152568, 66.9
359.0, 28.482927, 67.1
360.0, 27.811529, 67.2
361.0, 27.138416, 67.4
362.0, 26.463629, 67.6
363.0, 25.787210, 67.7
364.0, 25.109200, 67.9
365.0, 24.429640, 68.0
366.0, 23.748574, 68.2
367.0, 23.066044, 68.3
368.0, 22.382090, 68.5
369.0, 21.696755, 68.6
370.0, 21.010083, 68.7
371.0, 20.322114, 68.9
372.0, 19.632892, 69.0
373.0, 18.942458, 69.1
374.0, 18.250857, 69.2
375.0, 17.558129, 69.3
376.0, 16.864318, 69.4
377.0, 16.169467, 69.5
378.0, 15.473619, 69.6
379.0, 14.776816, 69.7
380.0, 14.079102, 69.8
381.0, 13.380519, 69.9
382.0, 12.681111, 70.0
383.0, 11.980920, 70.1
384.0, 11.279991, 70.1
385.0, 10.578366, 70.2
386.0, 9.876088, 70.3
387.0, 9.173201, 70.3
388.0, 8.469748, 70.4
389.0, 7.765773, 70.4
390.0, 7.061319, 70.5
391.0, 6.356429, 70.5
392.0, 5.651147, 70.5
393.0, 4.945516, 70.6
394.0, 4.239581, 70.6
395.0, 3.533383, 70.6
396.0, 2.826968, 70.7
397.0, 2.120379, 70.7
398.0, 1.413659, 70.7
399.0, 0.706851, 70.7
400.0, 0.000000, 0.0
401.0, 0.706851, 70.7
402.0, 1.413659, 70.7
403.0, 2.120379, 70.7
404.0, 2.826968, 70.7
405.0, 3.533383, 70.6
406.0, 4.239581, 70.6
407.0, 4.945516, 70.6
408.0, 5.651147, 70.5
409.0, 6.356429, 70.5
410.0, 7.061319, 70.5
411.0, 7.765773, 70.4
412.0, 8.469748, 70.4
413.0, 9.173201, 70.3
414.0, 9.876088, 70.3
415.0, 10.578366, 70.2
416.0, 11.279991, 70.1
417.0, 11.980920, 70.1
418.0, 12.681111, 70.0
419.0, 13.380519, 69.9
420.0, 14.079102, 69.8
421.0, 14.776816, 69.7
422.0, 15.473619, 69.6
423.0, 16.169467, 69.5
424.0, 16.864318, 69.4
425.0, 17.558129, 69.3
426.0, 18.250857, 69.2
427.0, 18.942458, 69.1
428.0, 19.632892, 69.0
429.0, 20.322114, 68.9
430.0, 21.010083, 68.7
431.0, 21.696755, 68.6
432.0, 22.382090, 68.5
433.0, 23.066044, 68.3
434.0, 23.748574, 68.2
435.0, 24.429640, 68.0
436.0, 25.109200, 67.9
437.0, 25.787210, 67.7
438.0, 26.463629, 67.6
439.0, 27.138416, 67.4
440.0, 27.811529, 67.2
441.0, 28.482927, 67.1
442.0, 29.152568, 66.9
443.0, 29.820410, 66.7
444.0, 30.486413, 66.5
445.0, 31.150535, 66.3
446.0, 31.812736, 66.1
447.0, 32.472974, 65.9
448.0, 33.131210, 65.7
449.0, 33.787401, 65.5
450.0, 34.441509, 65.3
451.0, 35.093492, 65.1
452.0, 35.743310, 64.9
453.0, 36.390924, 64.6
454.0, 37.036292, 64.4
455.0, 37.679376, 64.2
456.0, 38.320136, 64.0
457.0, 38.958532, 63.7
458.0, 39.594525, 63.5
459.0, 40.228076, 63.2
460.0, 40.859145, 63.0
461.0, 41.487694, 62.7
462.0, 42.113683, 62.5
463.0, 42.737075, 62.2
464.0, 43.357831, 61.9
465.0, 43.975912, 61.7
466.0, 44.591280, 61.4
467.0, 45.203898, 61.1
468.0, 45.813727, 60.8
469.0, 46.420731, 60.6
470.0, 47.024871, 60.3
471.0, 47.626110, 60.0
472.0, 48.224412, 59.7
473.0, 48.819738, 59.4
474.0, 49.412054, 59.1
475.0, 50.001321, 58.8
476.0, 50.587504, 58.5
477.0, 51.170567, 58.1
478.0, 51.750473, 57.8
479.0, 52.327187, 57.5
480.0, 52.900673, 57.2
481.0, 53.470896, 56.9
482.0, 54.037820, 56.5
483.0, 54.601412, 56.2
484.0, 55.161635, 55.9
485.0, 55.718455, 55.5
486.0, 56.271839, 55.2
487.0, 56.821752, 54.8
488.0, 57.368159, 54.5
489.0, 57.911028, 54.1
490.0, 58.450324, 53.7
491.0, 58.986015, 53.4
492.0, 59.518068, 53.0
493.0, 60.046449, 52.7
494.0, 60.571126, 52.3
495.0, 61.092067, 51.9
496.0, 61.609240, 51.5
497.0, 62.122612, 51.1
498.0, 62.632152, 50.8
499.0, 63.137828, 50.4
500.0, 63.639610, 50.0
501.0, 64.137467, 49.6
502.0, 64.631367, 49.2
503.0, 65.121280, 48.8
504.0, 65.607176, 48.4
505.0, 66.089026, 48.0
506.0, 66.566799, 47.6
507.0, 67.040465, 47.2
508.0, 67.509996, 46.7
509.0, 67.975363, 46.3
510.0, 68.436537, 45.9
511.0, 68.893489, 45.5
512.0, 69.346192, 45.1
513.0, 69.794617, 44.6
514.0, 70.238737, 44.2
515.0, 70.678524, 43.8
516.0, 71.113951, 43.3
517.0, 71.544992, 42.9
518.0, 71.971619, 42.4
519.0, 72.393807, 42.0
520.0, 72.811529, 41.5
521.0, 73.224760, 41.1
522.0, 73.633475, 40.6
523.0, 74.037647, 40.2
524.0, 74.437252, 39.7
525.0, 74.832265, 39.3
526.0, 75.222663, 38.8
527.0, 75.608420, 38.3
528.0, 75.989513, 37.9
529.0, 76.365919, 37.4
530.0, 76.737615, 36.9
531.0, 77.104577, 36.5
532.0, 77.466782, 36.0
533.0, 77.824210, 35.5
534.0, 78.176836, 35.0
535.0, 78.524641, 34.5
536.0, 78.867601, 34.1
537.0, 79.205697, 33.6
538.0, 79.538907, 33.1
539.0, 79.867210, 32.6
540.0, 80.190587, 32.1
541.0, 80.509018, 31.6
542.0, 80.822482, 31.1
543.0, 81.130961, 30.6
544.0, 81.434435, 30.1
545.0, 81.732886, 29.6
546.0, 82.026295, 29.1
547.0, 82.314644, 28.6
548.0, 82.597916, 28.1
549.0, 82.876093, 27.6
550.0, 83.149158, 27.1
551.0, 83.417094, 26.5
552.0, 83.679884, 26.0
553.0, 83.937512, 25.5
554.0, 84.189963, 25.0
555.0, 84.437220, 24.5
556.0, 84.679269, 23.9
557.0, 84.916095, 23.4
558.0, 85.147682, 22.9
559.0, 85.374018, 22.4
560.0, 85.595086, 21.8
561.0, 85.810876, 21.3
562.0, 86.021371, 20.8
563.0, 86.226561, 20.3
564.0, 86.426432, 19.7
565.0, 86.620971, 19.2
566.0, 86.810168, 18.7
567.0, 86.994009, 18.1
568.0, 87.172485, 17.6
569.0, 87.345583, 17.0
570.0, 87.513293, 16.5
571.0, 87.675605, 16.0
572.0, 87.832509, 15.4
